hour, t(sec), P1 (kW), Q1 (kvar)
1321, 0.00000, 0.0706918, 0.0342377
1322, 0.00000, 0.0419218, 0.0203036
1323, 0.00000, 0.0379076, 0.0183595
1324, 0.00000, 0.0378492, 0.0183312
1325, 0.00000, 0.0634562, 0.0307339
1326, 0.00000, 0.133727, 0.0647722
1327, 0.00000, 0.228001, 0.110417
1328, 0.00000, 0.319151, 0.154573
1329, 0.00000, 0.384602, 0.186287
1330, 0.00000, 0.408591, 0.197891
1331, 0.00000, 0.383542, 0.185754
1332, 0.00000, 0.316454, 0.153257
1333, 0.00000, 0.22421, 0.108585
1334, 0.00000, 0.131275, 0.0635784
1335, 0.00000, 0.0628027, 0.0304166
1336, 0.00000, 0.0376467, 0.0182331
1337, 0.00000, 0.0377258, 0.0182714
1338, 0.00000, 0.0417575, 0.020224
1339, 0.00000, 0.0704959, 0.0341426
1340, 0.00000, 0.148171, 0.0717623
1341, 0.00000, 0.249565, 0.120872
1342, 0.00000, 0.298057, 0.144356
1343, 0.00000, 0.249567, 0.120867
1344, 0.00000, 0.0376713, 0.018245
1345, 0.00000, 0.0416908, 0.0201917
1346, 0.00000, 0.0703055, 0.0340505
1347, 0.00000, 0.147327, 0.0713571
1348, 0.00000, 0.247163, 0.119724
1349, 0.00000, 0.29463, 0.142707
1350, 0.00000, 0.247172, 0.1197
1351, 0.00000, 0.148385, 0.0718631
1352, 0.00000, 0.0706918, 0.0342377
1353, 0.00000, 0.0419218, 0.0203036
1354, 0.00000, 0.0379076, 0.0183595
1355, 0.00000, 0.0378492, 0.0183312
1356, 0.00000, 0.0633134, 0.0306642
1357, 0.00000, 0.133798, 0.06481
1358, 0.00000, 0.228, 0.110416
1359, 0.00000, 0.319151, 0.154573
1360, 0.00000, 0.384602, 0.186287
1361, 0.00000, 0.408591, 0.197891
1362, 0.00000, 0.383542, 0.185754
1363, 0.00000, 0.316454, 0.153257
1364, 0.00000, 0.22421, 0.108585
1365, 0.00000, 0.131275, 0.0635784
1366, 0.00000, 0.0628027, 0.0304166
1367, 0.00000, 0.0376467, 0.0182331
1368, 0.00000, 0.0377258, 0.0182714
1369, 0.00000, 0.0417575, 0.020224
1370, 0.00000, 0.0704959, 0.0341426
1371, 0.00000, 0.148171, 0.0717623
1372, 0.00000, 0.249565, 0.120872
1373, 0.00000, 0.298057, 0.144356
1374, 0.00000, 0.249567, 0.120867
1375, 0.00000, 0.148384, 0.0718642
1376, 0.00000, 0.0706918, 0.0342377
1377, 0.00000, 0.0419218, 0.0203036
1378, 0.00000, 0.0379076, 0.0183595
1379, 0.00000, 0.0378492, 0.0183312
1380, 0.00000, 0.0636231, 0.0308155
1381, 0.00000, 0.134021, 0.064915
1382, 0.00000, 0.228001, 0.110414
1383, 0.00000, 0.319151, 0.154573
1384, 0.00000, 0.384602, 0.186287
1385, 0.00000, 0.408591, 0.197891
1386, 0.00000, 0.383542, 0.185754
1387, 0.00000, 0.316454, 0.153257
1388, 0.00000, 0.22421, 0.108585
1389, 0.00000, 0.131275, 0.0635784
1390, 0.00000, 0.0628027, 0.0304166
1391, 0.00000, 0.0376467, 0.0182331
1392, 0.00000, 0.0377258, 0.0182714
1393, 0.00000, 0.0417575, 0.020224
1394, 0.00000, 0.0704959, 0.0341426
1395, 0.00000, 0.148171, 0.0717623
1396, 0.00000, 0.249565, 0.120872
1397, 0.00000, 0.298057, 0.144356
1398, 0.00000, 0.249567, 0.120867
1399, 0.00000, 0.148384, 0.0718642
1400, 0.00000, 0.0706918, 0.0342377
1401, 0.00000, 0.0419218, 0.0203036
1402, 0.00000, 0.0379076, 0.0183595
1403, 0.00000, 0.0378492, 0.0183312
1404, 0.00000, 0.0634562, 0.0307339
1405, 0.00000, 0.133727, 0.0647722
1406, 0.00000, 0.228001, 0.110417
1407, 0.00000, 0.319151, 0.154573
1408, 0.00000, 0.384602, 0.186287
1409, 0.00000, 0.408591, 0.197891
1410, 0.00000, 0.383542, 0.185754
1411, 0.00000, 0.316454, 0.153257
1412, 0.00000, 0.22421, 0.108585
1413, 0.00000, 0.131275, 0.0635784
1414, 0.00000, 0.0628027, 0.0304166
1415, 0.00000, 0.0376467, 0.0182331
1416, 0.00000, 0.0377258, 0.0182714
1417, 0.00000, 0.0417575, 0.020224
1418, 0.00000, 0.0704959, 0.0341426
1419, 0.00000, 0.148171, 0.0717623
1420, 0.00000, 0.249565, 0.120872
1421, 0.00000, 0.298057, 0.144356
1422, 0.00000, 0.249567, 0.120867
1423, 0.00000, 0.0376713, 0.018245
1424, 0.00000, 0.0416908, 0.0201917
1425, 0.00000, 0.0703055, 0.0340505
1426, 0.00000, 0.147327, 0.0713571
1427, 0.00000, 0.247163, 0.119724
1428, 0.00000, 0.29463, 0.142707
1429, 0.00000, 0.247172, 0.1197
1430, 0.00000, 0.148385, 0.0718631
1431, 0.00000, 0.0706918, 0.0342377
1432, 0.00000, 0.0419218, 0.0203036
1433, 0.00000, 0.0379076, 0.0183595
1434, 0.00000, 0.0378492, 0.0183312
1435, 0.00000, 0.0633134, 0.0306642
1436, 0.00000, 0.133798, 0.06481
1437, 0.00000, 0.228, 0.110416
1438, 0.00000, 0.319151, 0.154573
1439, 0.00000, 0.384602, 0.186287
1440, 0.00000, 0.408591, 0.197891
